投球年,投球月,投球日,投球時間,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
2024,10,25,124225,,45,4492,2,149,217,-738,2047,-2048,598,-7,24,104,1782,-2230,924,401.746,5.878998,-80.95819,31846.07,-31837.73,9339.789,-0.1381817,2.832727,10.75273,871.3338,-1088.489,450.6826,,
2024,10,25,124225,,46,4496,4,145,210,-768,2047,-2048,655,2,23,110,1727,-2188,992,394.057,-8.889343,-113.6108,31846.07,-31837.73,10226.15,0.6800001,2.741818,11.29818,844.4938,-1067.993,483.8666,,
2024,10,25,124225,,47,4498,2,144,203,-785,2047,-2048,727,-12,19,114,1665,-2098,1103,392.967,-24.58226,-129.8649,31846.07,-31837.73,11345.76,-0.5927272,2.378182,11.66182,814.2378,-1024.073,538.0346,,
2024,10,25,124225,,48,4500,2,139,197,-797,2047,-2048,765,-4,11,123,1629,-2048,1182,382.222,-38.03,-139.5529,31846.07,-31837.73,11936.66,0.1345455,1.650909,12.48,796.6698,-999.6729,576.5866,,
2024,10,25,124225,,49,4502,2,138,193,-814,2047,-2048,801,1,11,125,1588,-1996,1277,380.841,-46.52844,-158.2959,31846.07,-31837.73,12496.47,0.589091,1.650909,12.66182,776.6618,-974.2969,622.9467,,
2024,10,25,124225,,50,4504,2,134,188,-824,2047,-2048,840,-13,22,140,1541,-1952,1384,372.278,-57.74149,-166.4043,31846.07,-31837.73,13102.92,-0.6836362,2.650909,14.02545,753.7258,-952.8249,675.1627,,
2024,10,25,124225,,51,4506,2,132,183,-840,2047,-2048,880,-18,9,141,1492,-1916,1504,368.613,-68.6608,-182.7964,31846.07,-31837.73,13724.93,-1.138182,1.469091,14.11636,729.8138,-935.2569,733.7227,,
2024,10,25,124225,,52,4508,2,129,172,-851,2047,-2048,926,-15,22,153,1433,-1888,1634,363.013,-94.23991,-187.4481,31846.07,-31837.73,14440.24,-0.8654544,2.650909,15.20727,701.0218,-921.5929,797.1627,,
2024,10,25,124225,,53,4510,2,121,167,-863,2047,-2048,978,-6,27,169,1366,-1866,1767,345.13,-105.1716,-197.3319,31846.07,-31837.73,15248.84,-0.04727265,3.105454,16.66182,668.3258,-910.8569,862.0667,,
2024,10,25,124225,,54,4512,2,116,160,-875,2047,-2048,1036,-22,18,181,1288,-1857,1902,334.482,-121.0176,-206.1903,31846.07,-31837.73,16150.75,-1.501818,2.287273,17.75273,630.2618,-906.4649,927.9467,,
2024,10,25,124225,,55,4514,2,114,153,-889,2047,-2048,1103,-22,24,183,1191,-1861,2035,330.943,-136.8573,-218.3026,31846.07,-31837.73,17192.61,-1.501818,2.832727,17.93455,582.9258,-908.4169,992.8506,,
2024,10,25,124225,,56,4520,6,94,130,-924,2047,-2048,1345,-48,34,226,762,-1971,2388,287.424,-189.0569,-240.8516,31846.07,-31837.73,20955.74,-3.865455,3.741818,21.84364,373.5738,-962.0969,1165.115,,
2024,10,25,124225,,57,4522,2,87,124,-937,2047,-2048,1438,-62,29,262,575,-2033,2477,272.019,-202.364,-251.4272,31846.07,-31837.73,22401.91,-5.138182,3.287273,25.11636,282.3178,-992.3529,1208.547,,
2024,10,25,124225,,58,4526,4,70,110,-960,2047,-2048,1647,-66,45,291,147,-2184,2609,234.26,-233.8428,-266.3549,31846.07,-31837.73,25651.89,-5.501818,4.741818,27.75273,73.45376,-1066.041,1272.963,,
2024,10,25,124225,,59,4528,2,62,104,-973,2047,-2048,1759,-86,55,307,-96,-2256,2647,216.508,-247.1107,-276.7195,31846.07,-31837.73,27393.5,-7.32,5.650909,29.20727,-45.13024,-1101.177,1291.507,,
2024,10,25,124225,,60,4530,2,49,101,-985,2047,-2048,1877,-103,51,330,-361,-2318,2665,186.696,-253.0496,-287.2063,31846.07,-31837.73,29228.42,-8.865454,5.287272,31.29818,-174.4502,-1131.433,1300.291,,
2024,10,25,124225,,61,4532,2,40,99,-999,2047,-2048,2001,-114,60,344,-645,-2360,2664,166.243,-256.6236,-301.9885,31846.07,-31837.73,31156.64,-9.865454,6.105454,32.57091,-313.0422,-1151.929,1299.803,,
2024,10,25,124225,,62,4538,6,8,95,-1036,2047,-2048,-2048,-145,87,410,-1611,-2307,2628,92.78499,-262.6629,-340.3872,31846.07,-31837.73,-31805.89,-12.68364,8.56,38.57091,-784.4503,-1126.065,1282.235,,
2024,10,25,124225,,63,4550,12,-50,138,-1085,2047,-2048,-2048,-207,214,493,-4043,-1034,2529,-45.84599,-154.2234,-428.0115,31846.07,-31837.73,-31805.89,-18.32,20.10546,46.11636,-1971.266,-504.8409,1233.923,,
2024,10,25,124225,,64,4552,2,-59,152,-1087,2047,-2048,-2048,-210,241,498,-4435,-693,2452,-68.25901,-120.1716,-440.3463,31846.07,-31837.73,-31805.89,-18.59273,22.56,46.57091,-2162.562,-338.4329,1196.347,,
2024,10,25,124225,,65,4556,4,-62,187,-1083,2047,-2048,-2048,-218,321,508,-5074,90,2250,-78.83102,-36.3671,-463.5111,31846.07,-31837.73,-31805.89,-19.32,29.83273,47.48,-2474.394,43.67112,1097.771,,
2024,10,25,124225,,66,4558,2,-62,209,-1077,2047,-2048,-2048,-211,340,522,-5317,538,2123,-81.16901,16.01962,-473.903,31846.07,-31837.73,-31805.89,-18.68364,31.56,48.75273,-2592.978,262.2951,1035.795,,
2024,10,25,124225,,67,4560,2,-60,226,-1067,2047,-2048,-2048,-198,380,529,-5507,1021,2002,-78.464,56.08896,-475.3282,31846.07,-31837.73,-31805.89,-17.50182,35.19637,49.38909,-2685.698,497.9991,976.7466,,
2024,10,25,124225,,68,4562,2,-55,248,-1051,2047,-2048,-2048,-194,414,543,-5668,1548,1884,-69.40701,107.6588,-473.6747,31846.07,-31837.73,-31805.89,-17.13818,38.28727,50.66182,-2764.266,755.1751,919.1627,,
2024,10,25,124225,,69,4564,2,-48,273,-1032,2047,-2048,-2048,-177,439,569,-5785,2115,1759,-56.049,166.1581,-471.002,31846.07,-31837.73,-31805.89,-15.59273,40.56,53.02546,-2821.362,1031.871,858.1627,,
2024,10,25,124225,,70,4568,4,-22,315,-977,2047,-2048,-2048,-148,531,650,-5725,3375,1547,-0.9709969,262.4457,-439.2806,31846.07,-31837.73,-31805.89,-12.95636,48.92364,60.38909,-2792.082,1646.751,754.7067,,
2024,10,25,124225,,71,4570,2,-9,337,-946,2047,-2048,-2048,-133,577,712,-5421,3959,1586,26.35201,312.7704,-419.6642,31846.07,-31837.73,-31805.89,-11.59273,53.10545,66.02545,-2643.73,1931.743,773.7386,,
2024,10,25,124225,,72,4574,4,30,366,-880,2047,-2048,-2048,-83,629,769,-4305,4018,3033,112.828,376.6887,-365.491,31846.07,-31837.73,-31805.89,-7.047273,57.83273,71.20727,-2099.122,1960.535,1479.875,,
2024,10,25,124225,,73,4580,6,77,350,-887,2047,-2048,-2048,171,734,725,2937,-3588,-8192,224.927,336.9059,-371.3151,31846.07,-31837.73,-31805.89,16.04364,67.37818,67.20727,1434.974,-1751.193,-3997.925,,
2024,10,25,124225,,74,4582,2,77,310,-962,2047,-2048,-2048,205,605,427,6417,-8192,-8192,231.357,245.6339,-436.391,31846.07,-31837.73,-31805.89,19.13455,55.65091,40.11636,3133.214,-3997.945,-3997.925,,
2024,10,25,124225,,75,4586,4,9,212,-1117,2047,-2048,845,-50,77,66,8191,-8192,-8192,86.537,22.90591,-543.7964,31846.07,-31837.73,13180.67,-4.047273,7.650909,7.298182,3998.926,-3997.945,-3997.925,,
2024,10,25,124225,,76,4592,6,-160,150,-1118,2047,-2048,-55,-54,73,79,8191,-8192,-8192,-304.058,-119.0755,-457.9686,31846.07,-31837.73,-814.4542,-4.410909,7.287272,8.48,3998.926,-3997.945,-3997.925,,
2024,10,25,124225,,77,4594,2,-208,164,-1052,2047,-2048,-40,-56,75,83,8191,-8192,-8192,-420.316,-87.71045,-372.9734,31846.07,-31837.73,-581.2021,-4.592727,7.469091,8.843637,3998.926,-3997.945,-3997.925,,
2024,10,25,124225,,78,4598,4,-258,240,-865,2047,-2048,-42,-50,79,77,8191,-8192,-8192,-551.3961,84.91006,-180.4644,31846.07,-31837.73,-612.3024,-4.047273,7.832727,8.298182,3998.926,-3997.945,-3997.925,,
2024,10,25,124225,,79,4600,2,-254,291,-764,2047,-2048,-44,-55,73,77,8190,-8192,-8192,-550.389,200.7911,-91.29492,31846.07,-31837.73,-643.4027,-4.501818,7.287272,8.298182,3998.438,-3997.945,-3997.925,,
2024,10,25,124225,,80,4602,2,-234,346,-676,2047,-2048,-46,-42,85,74,8163,-8192,-8192,-511.776,326.4427,-25.85626,31846.07,-31837.73,-674.503,-3.32,8.378181,8.025455,3985.262,-3997.945,-3997.925,,
2024,10,25,124225,,81,4604,2,-195,399,-609,2047,-2048,-50,-53,84,82,8137,-8192,-8192,-427.662,447.8541,9.7146,31846.07,-31837.73,-736.7036,-4.32,8.287272,8.752728,3972.574,-3997.945,-3997.925,,
2024,10,25,124225,,82,4606,2,-147,439,-570,2047,-2048,-56,-51,92,69,8112,-8192,-8192,-320.212,539.4736,17.48529,31846.07,-31837.73,-830.0044,-4.138182,9.014545,7.570909,3960.374,-3997.945,-3997.925,,
2024,10,25,124225,,83,4608,2,-86,467,-568,2047,-2048,-69,-48,86,68,8086,-8192,-8192,-179.829,604.1002,-16.01044,31846.07,-31837.73,-1032.156,-3.865455,8.469091,7.48,3947.686,-3997.945,-3997.925,,
2024,10,25,124225,,84,4610,2,-31,478,-594,2047,-2048,-72,-43,86,71,8063,-8192,-8192,-50.927,629.9318,-70.81927,31846.07,-31837.73,-1078.807,-3.410909,8.469091,7.752727,3936.462,-3997.945,-3997.925,,
2024,10,25,124225,,85,4612,2,19,471,-659,2047,-2048,-65,-49,78,75,8037,-8192,-8192,69.312,615.213,-160.7345,31846.07,-31837.73,-969.9557,-3.956364,7.741818,8.116364,3923.774,-3997.945,-3997.925,,
2024,10,25,124225,,86,4614,2,59,447,-744,2047,-2048,-66,-44,84,73,8011,-8192,-8192,168.41,561.3599,-260.6366,31846.07,-31837.73,-985.5058,-3.501818,8.287272,7.934545,3911.086,-3997.945,-3997.925,,
2024,10,25,124225,,87,4616,2,81,410,-849,2047,-2048,-72,-49,76,73,7985,-8192,-8192,227.203,478.2792,-372.1542,31846.07,-31837.73,-1078.807,-3.956364,7.56,7.934545,3898.398,-3997.945,-3997.925,,
2024,10,25,124225,,88,4618,2,81,360,-950,2047,-2048,-81,-54,80,71,7961,-8192,-8192,235.487,364.6391,-462.998,31846.07,-31837.73,-1218.758,-4.410909,7.923636,7.752727,3886.686,-3997.945,-3997.925,,
2024,10,25,124225,,89,4620,2,68,307,-1051,2047,-2048,-84,-57,79,73,7938,-8192,-8192,213.551,244.3154,-548.6072,31846.07,-31837.73,-1265.408,-4.683636,7.832727,7.934545,3875.462,-3997.945,-3997.925,,
2024,10,25,124225,,90,4622,2,28,258,-1136,2047,-2048,-79,-51,80,73,7917,-8192,-8192,127.314,133.6525,-610.8687,31846.07,-31837.73,-1187.658,-4.138182,7.923636,7.934545,3865.214,-3997.945,-3997.925,,
2024,10,25,124225,,91,4624,2,-20,211,-1187,2047,-2048,-73,-57,78,78,7892,-8192,-8192,20.951,25.99069,-628.5537,31846.07,-31837.73,-1094.357,-4.683636,7.741818,8.389091,3853.014,-3997.945,-3997.925,,
2024,10,25,124225,,92,4626,2,-76,182,-1209,2047,-2048,-60,-63,79,80,7871,-8192,-8192,-106.92,-39.98964,-621.4882,31846.07,-31837.73,-892.205,-5.229091,7.832727,8.57091,3842.766,-3997.945,-3997.925,,
2024,10,25,124225,,93,4628,2,-131,165,-1198,2047,-2048,-46,-61,74,81,7848,-8192,-8192,-234.73,-79.27921,-581.354,31846.07,-31837.73,-674.503,-5.047273,7.378181,8.661819,3831.542,-3997.945,-3997.925,,
2024,10,25,124225,,94,4630,2,-188,169,-1153,2047,-2048,-37,-60,83,73,7824,-8192,-8192,-370.427,-70.23883,-513.6746,31846.07,-31837.73,-534.5517,-4.956364,8.196363,7.934545,3819.83,-3997.945,-3997.925,,
2024,10,25,124225,,95,4632,2,-233,185,-1084,2047,-2048,-32,-64,84,75,7799,-8192,-8192,-479.94,-34.38156,-427.0419,31846.07,-31837.73,-456.801,-5.32,8.287272,8.116364,3807.63,-3997.945,-3997.925,,
2024,10,25,124225,,96,4634,2,-263,221,-994,2047,-2048,-34,-56,92,81,7775,-8192,-8192,-556.902,47.54608,-332.6576,31846.07,-31837.73,-487.9012,-4.592727,9.014545,8.661819,3795.918,-3997.945,-3997.925,,
2024,10,25,124225,,97,4636,2,-274,268,-896,2047,-2048,-40,-53,90,72,7751,-8192,-8192,-590.61,154.6101,-240.9315,31846.07,-31837.73,-581.2021,-4.32,8.832727,7.843636,3784.206,-3997.945,-3997.925,,
2024,10,25,124225,,98,4640,4,-245,374,-707,2047,-2048,-46,-51,84,66,7700,-8192,-8192,-539.255,395.9462,-87.37964,31846.07,-31837.73,-674.503,-4.138182,8.287272,7.298182,3759.318,-3997.945,-3997.925,,
2024,10,25,124225,,99,4642,2,-202,420,-645,2047,-2048,-50,-47,87,68,7675,-8192,-8192,-444.904,500.7239,-53.39685,31846.07,-31837.73,-736.7036,-3.774546,8.56,7.48,3747.118,-3997.945,-3997.925,,
2024,10,25,124225,,100,4646,4,-95,487,-596,2047,-2048,-70,-51,92,72,7629,-8192,-8192,-201.94,654.1541,-67.38818,31846.07,-31837.73,-1047.706,-4.138182,9.014545,7.843636,3724.67,-3997.945,-3997.925,,
2024,10,25,124225,,101,4648,2,-35,495,-626,2047,-2048,-66,-55,80,67,7607,-8192,-8192,-60.87601,672.8429,-126.0049,31846.07,-31837.73,-985.5058,-4.501818,7.923636,7.389091,3713.934,-3997.945,-3997.925,,
2024,10,25,124225,,102,4664,16,-60,179,-1205,2047,-2048,-42,-61,83,74,7425,-8192,-8192,-69.21301,-48.06097,-617.1379,31846.07,-31837.73,-612.3024,-5.047273,8.196363,8.025455,3625.118,-3997.945,-3997.925,,
2024,10,25,124225,,103,4666,2,-118,159,-1200,2047,-2048,-36,-59,86,76,7402,-8192,-8192,-203.569,-94.05479,-581.7422,31846.07,-31837.73,-519.0015,-4.865455,8.469091,8.207273,3613.894,-3997.945,-3997.925,,
2024,10,25,124225,,104,4670,4,-221,176,-1085,2047,-2048,-28,-62,86,79,7353,-8192,-8192,-450.869,-56.37433,-423.4197,31846.07,-31837.73,-394.6004,-5.138182,8.469091,8.48,3589.982,-3997.945,-3997.925,,
2024,10,25,124225,,105,4672,2,-249,207,-996,2047,-2048,-24,-57,89,81,7332,-8192,-8192,-522.618,13.54602,-326.6193,31846.07,-31837.73,-332.3998,-4.683636,8.741818,8.661819,3579.734,-3997.945,-3997.925,,
2024,10,25,124225,,106,4674,2,-264,249,-890,2047,-2048,-29,-59,88,74,7308,-8192,-8192,-565.501,108.2803,-219.4187,31846.07,-31837.73,-410.1505,-4.865455,8.650909,8.025455,3568.022,-3997.945,-3997.925,,
2024,10,25,124225,,107,4676,2,-256,303,-790,2047,-2048,-33,-57,83,77,7280,-8192,-8192,-555.363,231.2606,-134.8934,31846.07,-31837.73,-472.3511,-4.683636,8.196363,8.298182,3554.358,-3997.945,-3997.925,,
2024,10,25,124225,,108,4682,6,-134,439,-586,2047,-2048,-56,-61,85,66,7210,-8192,-8192,-289.157,539.9555,-6.223633,31846.07,-31837.73,-830.0044,-5.047273,8.378181,7.298182,3520.198,-3997.945,-3997.925,,
2024,10,25,124225,,109,4684,2,-74,460,-575,2047,-2048,-61,-58,89,69,7187,-8192,-8192,-150.748,587.2761,-21.90869,31846.07,-31837.73,-907.7551,-4.774546,8.741818,7.570909,3508.974,-3997.945,-3997.925,,
2024,10,25,124225,,110,4688,4,33,450,-654,2047,-2048,-67,-54,86,67,7141,-8192,-8192,104.037,563.9917,-139.7173,31846.07,-31837.73,-1001.056,-4.410909,8.469091,7.389091,3486.526,-3997.945,-3997.925,,
2024,10,25,124225,,111,4690,2,75,420,-733,2047,-2048,-69,-62,91,69,7118,-8192,-8192,208.207,495.2989,-227.2026,31846.07,-31837.73,-1032.156,-5.138182,8.923636,7.570909,3475.302,-3997.945,-3997.925,,
2024,10,25,124225,,112,4692,2,98,374,-823,2047,-2048,-66,-67,85,68,7095,-8192,-8192,269.71,389.665,-311.8116,31846.07,-31837.73,-985.5058,-5.592727,8.378181,7.48,3464.078,-3997.945,-3997.925,,
2024,10,25,124225,,113,4694,2,96,322,-919,2047,-2048,-62,-60,87,70,7077,-8192,-8192,273.324,270.9969,-394.0229,31846.07,-31837.73,-923.3052,-4.956364,8.56,7.661818,3455.294,-3997.945,-3997.925,,
2024,10,25,124225,,114,4700,6,2,171,-1112,2047,-2048,-39,-68,86,74,7011,-8192,-8192,73.91499,-75.45291,-501.7498,31846.07,-31837.73,-565.652,-5.683636,8.469091,8.025455,3423.086,-3997.945,-3997.925,,
2024,10,25,124225,,115,4702,2,-53,146,-1120,2047,-2048,-31,-67,81,82,6989,-8192,-8192,-52.47299,-132.7487,-479.8716,31846.07,-31837.73,-441.2508,-5.592727,8.014545,8.752728,3412.35,-3997.945,-3997.925,,
2024,10,25,124225,,116,4706,4,-157,141,-1047,2047,-2048,-30,-75,89,70,6944,-8192,-8192,-298.558,-145.182,-358.1123,31846.07,-31837.73,-425.7007,-6.32,8.741818,7.661818,3390.39,-3997.945,-3997.925,,
2024,10,25,124225,,117,4708,2,-197,163,-970,2047,-2048,-28,-58,98,67,6922,-8192,-8192,-397.19,-95.62874,-267.0322,31846.07,-31837.73,-394.6004,-4.774546,9.56,7.389091,3379.654,-3997.945,-3997.925,,
2024,10,25,124225,,118,4710,2,-213,200,-879,2047,-2048,-33,-58,87,69,6898,-8192,-8192,-441.425,-11.91522,-175.1248,31846.07,-31837.73,-472.3511,-4.774546,8.56,7.570909,3367.942,-3997.945,-3997.925,,
2024,10,25,124225,,119,4712,2,-221,245,-782,2047,-2048,-42,-55,95,70,6876,-8192,-8192,-467.864,90.29681,-83.68311,31846.07,-31837.73,-612.3024,-4.501818,9.287273,7.661818,3357.206,-3997.945,-3997.925,,
2024,10,25,124225,,120,4714,2,-206,293,-693,2047,-2048,-49,-52,87,73,6852,-8192,-8192,-440.341,199.2957,-10.07043,31846.07,-31837.73,-721.1534,-4.229091,8.56,7.934545,3345.494,-3997.945,-3997.925,,
2024,10,25,124225,,121,4716,2,-169,337,-620,2047,-2048,-57,-58,101,66,6830,-8192,-8192,-360.252,298.8304,41.25116,31846.07,-31837.73,-845.5545,-4.774546,9.832727,7.298182,3334.758,-3997.945,-3997.925,,
2024,10,25,124225,,122,4718,2,-125,376,-573,2047,-2048,-57,-56,88,72,6809,-8192,-8192,-262.365,387.7125,61.17786,31846.07,-31837.73,-845.5545,-4.592727,8.650909,7.843636,3324.51,-3997.945,-3997.925,,
2024,10,25,124225,,123,4720,2,-69,398,-554,2047,-2048,-53,-68,95,74,6785,-8192,-8192,-133.713,437.092,55.98956,31846.07,-31837.73,-783.3539,-5.683636,9.287273,8.025455,3312.798,-3997.945,-3997.925,,
2024,10,25,124225,,124,4722,2,-18,406,-564,2047,-2048,-53,-69,85,72,6760,-8192,-8192,-14.452,454.8935,25.47772,31846.07,-31837.73,-783.3539,-5.774546,8.378181,7.843636,3300.598,-3997.945,-3997.925,,
2024,10,25,124225,,125,4724,2,33,397,-607,2047,-2048,-59,-62,96,60,6738,-8192,-8192,107.58,433.9741,-34.16553,31846.07,-31837.73,-876.6548,-5.138182,9.378182,6.752727,3289.862,-3997.945,-3997.925,,
2024,10,25,124225,,126,4726,2,65,374,-668,2047,-2048,-66,-58,83,73,6718,-8192,-8192,186.989,381.3444,-101.7631,31846.07,-31837.73,-985.5058,-4.774546,8.196363,7.934545,3280.102,-3997.945,-3997.925,,
2024,10,25,124225,,127,4728.03,2.030303,90,333,-746,2047,-2048,-67,-62,86,73,6697,-8192,-8192,252.293,286.878,-175.2206,31846.07,-31837.73,-1001.056,-5.138182,8.469091,7.934545,3269.854,-3997.945,-3997.925,,
2024,10,25,124225,,128,4730.061,2.030303,91,287,-828,2047,-2048,-65,-67,79,79,6676,-8192,-8192,261.89,181.6122,-244.7014,31846.07,-31837.73,-969.9557,-5.592727,7.832727,8.48,3259.606,-3997.945,-3997.925,,
2024,10,25,124225,,129,4732,1.939394,78,243,-897,2047,-2048,-61,-66,102,79,6655,-8192,-8192,237.993,80.88632,-295.8516,31846.07,-31837.73,-907.7551,-5.501818,9.923636,8.48,3249.358,-3997.945,-3997.925,,
2024,10,25,124225,,130,4742,10,-122,140,-939,2047,-2048,-22,-61,86,74,6549,-8192,-8192,-219.988,-155.6567,-223.176,31846.07,-31837.73,-301.2996,-5.047273,8.469091,8.025455,3197.63,-3997.945,-3997.925,,
[2024/10/25 12:42:49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,25,124249,0,31,602,20,93,341,172,-39,-2048,-52,-7,-12,-18,-14,32,9,227.346,248.9855,1020.254,-591.5274,248.7595,-767.8038,-0.1381817,-0.4400001,-0.338182,-5.11424,15.36712,4.16264,,
2024,10,25,124249,0,32,622,20,89,338,170,-40,-2048,-53,-13,-1,-15,-10,42,5,218.317,242.0724,1020.968,-607.0776,138.2826,-783.3539,-0.6836362,0.5599999,-0.06545472,-3.16224,20.24712,2.21064,,
2024,10,25,124249,0,33,642,20,88,336,168,-39,-2048,-52,-3,-10,-9,-3,34,2,216.232,237.4395,1020.218,-591.5274,248.7595,-767.8038,0.2254546,-0.2581819,0.4799998,0.2537602,16.34312,0.74664,,
2024,10,25,124249,0,34,662,20,88,335,169,-40,-2048,-52,-4,-8,-14,6,14,-5,216.295,234.9793,1022.358,-607.0776,207.9491,-767.8038,0.1345455,-0.07636368,0.0254544,4.64576,6.58312,-2.66936,,
2024,10,25,124249,0,35,682,20,87,336,167,-40,-2048,-52,-4,-9,-6,11,-2,-9,213.919,237.5408,1019.119,-607.0776,207.9491,-767.8038,0.1345455,-0.1672727,0.7527271,7.08576,-1.22488,-4.62136,,
2024,10,25,124249,0,36,702,20,87,334,164,-39,-2048,-52,-7,-9,-21,13,-8,-12,214.215,232.9307,1016.848,-591.5274,248.7595,-767.8038,-0.1381817,-0.1672727,-0.6109092,8.06176,-4.15288,-6.08536,,
2024,10,25,124249,0,37,722,20,88,335,163,-38,-2048,-52,-12,-9,-21,8,-3,-9,216.499,235.3516,1014.497,-575.9773,282.9066,-767.8038,-0.5927272,-0.1672727,-0.6109092,5.62176,-1.71288,-4.62136,,
2024,10,25,124249,0,38,742,20,89,336,163,-39,-2048,-53,-7,-3,-12,0,5,-5,218.749,237.7104,1013.456,-591.5274,194.3208,-783.3539,-0.1381817,0.3781818,0.2072725,1.71776,2.19112,-2.66936,,
2024,10,25,124249,0,39,762,20,92,335,162,-39,-2048,-52,-4,-7,-9,-7,4,1,225.921,235.2565,1012.342,-591.5274,248.7595,-767.8038,0.1345455,0.01454544,0.4799998,-1.69824,1.70312,0.25864,,
2024,10,25,124249,0,40,782,20,89,337,162,-40,-2048,-52,-8,-8,-15,-11,-8,4,218.686,240.1706,1011.316,-607.0776,207.9491,-767.8038,-0.2290908,-0.07636368,-0.06545472,-3.65024,-4.15288,1.72264,,
2024,10,25,124249,0,41,802,20,87,337,164,-40,-2048,-52,-8,-5,-11,-11,-22,7,213.924,240.1251,1014.359,-607.0776,207.9491,-767.8038,-0.2290908,0.1963636,0.2981817,-3.65024,-10.98488,3.18664,,
2024,10,25,124249,0,42,822,20,89,338,165,-39,-2048,-52,-5,-9,-13,-10,-25,7,218.487,242.3826,1014.417,-591.5274,248.7595,-767.8038,0.04363644,-0.1672727,0.1163635,-3.16224,-12.44888,3.18664,,
2024,10,25,124249,0,43,842,20,89,339,170,-40,-2048,-52,-5,-10,-13,-8,-16,6,218.22,244.4705,1020.138,-607.0776,207.9491,-767.8038,0.04363644,-0.2581819,0.1163635,-2.18624,-8.05688,2.69864,,
2024,10,25,124249,0,44,862,20,93,340,167,-39,-2048,-52,2,-3,-15,-7,-2,2,227.613,246.8976,1014.533,-591.5274,248.7595,-767.8038,0.6800001,0.3781818,-0.06545472,-1.69824,-1.22488,0.74664,,
2024,10,25,124249,0,45,882,20,93,339,170,-40,-2048,-52,-8,-2,-20,-4,11,1,227.608,244.3133,1019.293,-607.0776,207.9491,-767.8038,-0.2290908,0.4690909,-0.5200002,-0.2342398,5.11912,0.25864,,
2024,10,25,124249,0,46,902,20,92,339,166,-39,-2048,-51,-1,-13,-13,-2,14,-2,225.397,244.6008,1014.264,-591.5274,292.4353,-752.2537,0.4072728,-0.5309091,0.1163635,0.7417602,6.58312,-1.20536,,
2024,10,25,124249,0,47,922,20,88,334,167,-40,-2048,-53,-7,-11,-10,0,5,-3,216.46,232.7053,1020.567,-607.0776,138.2826,-783.3539,-0.1381817,-0.3490909,0.3890907,1.71776,2.19112,-1.69336,,
2024,10,25,124249,0,48,942,20,91,340,167,-40,-2048,-52,-9,-13,-13,1,-6,-3,222.919,246.9762,1014.955,-607.0776,207.9491,-767.8038,-0.3199999,-0.5309091,0.1163635,2.20576,-3.17688,-1.69336,,
2024,10,25,124249,0,49,962,20,93,339,169,-40,-2048,-52,-6,-11,-12,0,-16,-1,227.642,244.3754,1017.983,-607.0776,207.9491,-767.8038,-0.04727265,-0.3490909,0.2072725,1.71776,-8.05688,-0.71736,,
2024,10,25,124249,0,50,982,20,92,340,169,-39,-2048,-50,-11,-4,-19,-5,-17,2,225.198,246.8129,1017.364,-591.5274,329.6542,-736.7036,-0.5018181,0.2872727,-0.4290911,-0.7222399,-8.544881,0.74664,,
2024,10,25,124249,0,51,1002,20,94,341,169,-41,-2048,-53,-2,-1,-15,-9,-11,5,229.795,249.1323,1016.112,-622.6277,0,-783.3539,0.3163637,0.5599999,-0.06545472,-2.67424,-5.61688,2.21064,,
2024,10,25,124249,0,52,1022,20,93,341,169,-41,-2048,-52,-10,-1,-14,-12,-5,6,227.448,249.1716,1016.323,-622.6277,155.3085,-767.8038,-0.410909,0.5599999,0.0254544,-4.13824,-2.68888,2.69864,,
2024,10,25,124249,0,53,1042,20,95,341,171,-40,-2048,-51,-7,-8,-19,-11,0,7,232.074,248.969,1018.521,-607.0776,258.6115,-752.2537,-0.1381817,-0.07636368,-0.4290911,-3.65024,-0.24888,3.18664,,
2024,10,25,124249,0,54,1062,20,94,340,173,-41,-2048,-52,-10,-6,-17,-8,-1,4,229.756,246.486,1022.183,-622.6277,155.3085,-767.8038,-0.410909,0.1054545,-0.2472728,-2.18624,-0.73688,1.72264,,
2024,10,25,124249,0,55,1082,20,93,341,171,-40,-2048,-51,-7,-9,-5,-6,0,2,227.38,249.0475,1018.944,-607.0776,258.6115,-752.2537,-0.1381817,-0.1672727,0.8436362,-1.21024,-0.24888,0.74664,,
2024,10,25,124249,0,56,1102,20,92,338,172,-40,-2048,-51,-11,-4,-6,-2,4,1,225.29,241.8304,1022.954,-607.0776,258.6115,-752.2537,-0.5018181,0.2872727,0.7527271,0.7417602,1.70312,0.25864,,
2024,10,25,124249,0,57,1122,20,92,341,171,-40,-2048,-52,-3,-7,-17,-1,7,-1,225.033,249.0869,1019.155,-607.0776,207.9491,-767.8038,0.2254546,0.01454544,-0.2472728,1.22976,3.16712,-0.71736,,
